recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
d8eafd3c-889b-f144-21de-fb6eeadfc3c3::abf7a35e-8d07-d3b7-e32b-4769035ec90d,d8eafd3c-889b-f144-21de-fb6eeadfc3c3,abf7a35e-8d07-d3b7-e32b-4769035ec90d,video,SR-NA_02_0291,2015,description,person,person,Nationale Assembl,nationale assembl,Nationale Assembl,heuristic-capitalized-sequence,,2,NDP Start Informatieronde met Alle Partijen die Zetels Behaalden,e bij de afgelopen verkiezingen zetels hebben behaald in De Nationale Assemblée (DNA). Deze aanpak volgt de richtlijn van de president dat met elke partij die het vertrouwen van de Surinaamse kieze,false,needs-review
d8eafd3c-889b-f144-21de-fb6eeadfc3c3::abf7a35e-8d07-d3b7-e32b-4769035ec90d,d8eafd3c-889b-f144-21de-fb6eeadfc3c3,abf7a35e-8d07-d3b7-e32b-4769035ec90d,video,SR-NA_02_0291,2015,description,person,person,Pertjajah Luhur,pertjajah luhur,Pertjajah Luhur,heuristic-capitalized-sequence,,2,NDP Start Informatieronde met Alle Partijen die Zetels Behaalden,"ng pas na een intern partijbesluit kan worden bevestigd. De Pertjajah Luhur (PL) ten slotte, gaf aan dat het gesprek in goede sfeer verliep, maar puur informatief was. Concreet werd er niet over",false,needs-review
acada6c2-09ff-f6af-4a72-a5075c1bbbd4::4f7aacba-00fd-0505-c826-18f5d5af4d77,acada6c2-09ff-f6af-4a72-a5075c1bbbd4,4f7aacba-00fd-0505-c826-18f5d5af4d77,video,SR-NA_02_0156,1993,description,person,person,Beleidsoverleg Regeringsgebouw,beleidsoverleg regeringsgebouw,Beleidsoverleg Regeringsgebouw,heuristic-capitalized-sequence,,2,Beleidsoverleg Regeringsgebouw oktober 1992,Beleidsoverleg Regeringsgebouw oktober 1992 Beleidsoverleg in het Regeringsgebouw aan de Dokter Sophie Redmondstraat in oktober 1993,false,needs-review
acada6c2-09ff-f6af-4a72-a5075c1bbbd4::4f7aacba-00fd-0505-c826-18f5d5af4d77,acada6c2-09ff-f6af-4a72-a5075c1bbbd4,4f7aacba-00fd-0505-c826-18f5d5af4d77,video,SR-NA_02_0156,1993,description,person,person,Dokter Sophie Redmondstraat,dokter sophie redmondstraat,Dokter Sophie Redmondstraat,heuristic-capitalized-sequence,,2,Beleidsoverleg Regeringsgebouw oktober 1992,w oktober 1992 Beleidsoverleg in het Regeringsgebouw aan de Dokter Sophie Redmondstraat in oktober 1993,false,needs-review
2d933749-d734-7fe8-a7f9-6624ed874470::b8224f23-0255-f8e2-198c-6071c7f7867c,2d933749-d734-7fe8-a7f9-6624ed874470,b8224f23-0255-f8e2-198c-6071c7f7867c,video,SR-NA_02_0130,Onbekend,description,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Schoolgebouw en leeromgeving School Bernharddorp,"van de school St. Bernardusschool te Bernharddorp (district Para) zich bevind. De school is vaker het doelwit van inbraken, waarmee het grote schade heeft geleden aan het gebouw, meubi",true,high-precision
2d933749-d734-7fe8-a7f9-6624ed874470::b8224f23-0255-f8e2-198c-6071c7f7867c,2d933749-d734-7fe8-a7f9-6624ed874470,b8224f23-0255-f8e2-198c-6071c7f7867c,video,SR-NA_02_0130,Onbekend,description,person,person,School Bernharddorp,school bernharddorp,School Bernharddorp,heuristic-capitalized-sequence,,2,Schoolgebouw en leeromgeving School Bernharddorp,Schoolgebouw en leeromgeving School Bernharddorp Beelden van de deplorabale staat waarin het gebouw en de lokalen van de school St. Bernardusschool te Bernharddorp (dis,false,needs-review
1d1ea375-cdf5-72f6-8cb6-22cca6c89cb1::4105ea8d-6a62-2f0d-8725-1823329b1c1b,1d1ea375-cdf5-72f6-8cb6-22cca6c89cb1,4105ea8d-6a62-2f0d-8725-1823329b1c1b,video,SR-NA_02_0144,Onbekend,description,person,person,Johan Roozer,johan roozer,Johan Roozer,heuristic-capitalized-sequence,,2,Crisisteam regering-Suriname-Bijlmerramp-Kortram,"isisteam regering-Suriname-Bijlmerramp-Kortram Interviewer: Johan Roozer in gesprek met respectievelijk dhr Kortram, een van de coordinatoren van het Crisisteam, en vervolgens Sozavo-directeu",false,needs-review
1d1ea375-cdf5-72f6-8cb6-22cca6c89cb1::4105ea8d-6a62-2f0d-8725-1823329b1c1b,1d1ea375-cdf5-72f6-8cb6-22cca6c89cb1,4105ea8d-6a62-2f0d-8725-1823329b1c1b,video,SR-NA_02_0144,Onbekend,description,person,person,Stanley Amirkhan,stanley amirkhan,Stanley Amirkhan,heuristic-capitalized-sequence,,2,Crisisteam regering-Suriname-Bijlmerramp-Kortram,"natoren van het Crisisteam, en vervolgens Sozavo-directeur Stanley Amirkhan ivm het neerstorten van een vliegtuig in de Bijlmermeer, Nederland op 4 oktober 1992. Het team is door de regering ing",false,needs-review
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Interview Truideman met Glenn Gersie over valutaveiling,dat er overleg plaatsvindt met het ministerie van Handel en Industrie en de banken.,true,high-precision
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,person,person,Interview Truideman,interview truideman,Interview Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Glenn Gersie over valutaveiling,"Interview Truideman met Glenn Gersie over valutaveiling Glenn Truideman in een evaluatiegesprek met dhr Glenn Gersie, van de Commissie Valu",false,needs-review
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,person,person,Glenn Gersie,glenn gersie,Glenn Gersie,heuristic-capitalized-sequence,,2,Interview Truideman met Glenn Gersie over valutaveiling,"Interview Truideman met Glenn Gersie over valutaveiling Glenn Truideman in een evaluatiegesprek met dhr Glenn Gersie, van de Commissie Valutaveiling. Volgen",false,needs-review
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,person,person,Glenn Truideman,glenn truideman,Glenn Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Glenn Gersie over valutaveiling,"Interview Truideman met Glenn Gersie over valutaveiling Glenn Truideman in een evaluatiegesprek met dhr Glenn Gersie, van de Commissie Valutaveiling. Volgens Hem wordt na elke veiling een eva",false,needs-review
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,person,person,Commissie Valutaveiling,commissie valutaveiling,Commissie Valutaveiling,heuristic-capitalized-sequence,,2,Interview Truideman met Glenn Gersie over valutaveiling,"ideman in een evaluatiegesprek met dhr Glenn Gersie, van de Commissie Valutaveiling. Volgens Hem wordt na elke veiling een evaluatie gedaan en dat er overleg plaatsvindt met het ministerie van Handel en",false,needs-review
2c45a238-26bb-bbdb-3207-be21b8e75f7a::813b0272-7a50-db90-cb09-b5096fd46388,2c45a238-26bb-bbdb-3207-be21b8e75f7a,813b0272-7a50-db90-cb09-b5096fd46388,video,,Onbekend,description,person,person,Volgens Hem,volgens hem,Volgens Hem,heuristic-capitalized-sequence,,2,Interview Truideman met Glenn Gersie over valutaveiling,"sprek met dhr Glenn Gersie, van de Commissie Valutaveiling. Volgens Hem wordt na elke veiling een evaluatie gedaan en dat er overleg plaatsvindt met het ministerie van Handel en Industrie en",false,needs-review
394d88ec-f2a0-94b2-e1f9-09969d8cab23::39e42644-edcd-605b-7848-9e4def13f6bb,394d88ec-f2a0-94b2-e1f9-09969d8cab23,39e42644-edcd-605b-7848-9e4def13f6bb,video,SR-NA_02_0131,Onbekend,description,person,person,Eduard Franciscus Gijsberg,eduard franciscus gijsberg,Eduard Franciscus Gijsberg,heuristic-capitalized-sequence,,2,Aardewerk gemeenschapshuis Bernharddorp en kapitein Gijsberg,"et inheemse Bernharddorp, met toelichting van dorpskapitein Eduard Franciscus Gijsberg. De kapitein overleed op 7-5-2010.",false,needs-review
6e75bdd9-142c-1f05-16e5-f664d3b98c73::5b5121f8-f373-8cb5-ba1a-3c19440c9518,6e75bdd9-142c-1f05-16e5-f664d3b98c73,5b5121f8-f373-8cb5-ba1a-3c19440c9518,video,SR-NA_02_0148,Onbekend,description,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Interview Truideman met Kaersenhout van HI,en Deviezencontrole (IUD) van het ministerie van Handel en Industrie (HI) die in het kader van de valutaveiliongen de nodige voorbereidingen heeft getroffen: E82-vergunning moet in orde z,true,high-precision
6e75bdd9-142c-1f05-16e5-f664d3b98c73::5b5121f8-f373-8cb5-ba1a-3c19440c9518,6e75bdd9-142c-1f05-16e5-f664d3b98c73,5b5121f8-f373-8cb5-ba1a-3c19440c9518,video,SR-NA_02_0148,Onbekend,description,person,person,Interview Truideman,interview truideman,Interview Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Kaersenhout van HI,"Interview Truideman met Kaersenhout van HI Glenn Truideman in gesprek met dhr Kaersenhout van de afdeling Invoer, Uitvoer en Deviezencontro",false,needs-review
6e75bdd9-142c-1f05-16e5-f664d3b98c73::5b5121f8-f373-8cb5-ba1a-3c19440c9518,6e75bdd9-142c-1f05-16e5-f664d3b98c73,5b5121f8-f373-8cb5-ba1a-3c19440c9518,video,SR-NA_02_0148,Onbekend,description,person,person,Glenn Truideman,glenn truideman,Glenn Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Kaersenhout van HI,"Interview Truideman met Kaersenhout van HI Glenn Truideman in gesprek met dhr Kaersenhout van de afdeling Invoer, Uitvoer en Deviezencontrole (IUD) van het ministerie van Handel",false,needs-review
78e94af5-2caa-7d54-3a39-94746ac44739::1883ff61-1e43-60ea-95eb-55478e832a2b,78e94af5-2caa-7d54-3a39-94746ac44739,1883ff61-1e43-60ea-95eb-55478e832a2b,video,SR-NA_02_0152,Onbekend,description,person,person,Interview Truideman,interview truideman,Interview Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Rachasingh over valutaveiling,Interview Truideman met Rachasingh over valutaveiling Glenn Truideman in gesprek met dhr Rachasingh in verband met de eerste Valutaveiling,false,needs-review
78e94af5-2caa-7d54-3a39-94746ac44739::1883ff61-1e43-60ea-95eb-55478e832a2b,78e94af5-2caa-7d54-3a39-94746ac44739,1883ff61-1e43-60ea-95eb-55478e832a2b,video,SR-NA_02_0152,Onbekend,description,person,person,Glenn Truideman,glenn truideman,Glenn Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Rachasingh over valutaveiling,Interview Truideman met Rachasingh over valutaveiling Glenn Truideman in gesprek met dhr Rachasingh in verband met de eerste Valutaveiling in Suriname. De veilig is de betalingsbalanssteun,false,needs-review
78e94af5-2caa-7d54-3a39-94746ac44739::1883ff61-1e43-60ea-95eb-55478e832a2b,78e94af5-2caa-7d54-3a39-94746ac44739,1883ff61-1e43-60ea-95eb-55478e832a2b,video,SR-NA_02_0152,Onbekend,description,person,person,Centrale Bank,centrale bank,Centrale Bank,heuristic-capitalized-sequence,,2,Interview Truideman met Rachasingh over valutaveiling,"e eerste veiling is er op HI een evaluatie gemaakt: Ook met Centrale Bank, de KKF, ASFA en VSB.",false,needs-review
7dc97d7b-69c6-48de-0fb8-f21734501333::578961cb-bc55-b69a-86b5-de117356cb55,7dc97d7b-69c6-48de-0fb8-f21734501333,578961cb-bc55-b69a-86b5-de117356cb55,video,SR-NA_02_0132,Onbekend,description,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Bakstenen Tegelfabriek,"igen van bakstenen in het bedrijf Pemba Doti, onderdeel van Para Industries, in het district Para.",true,high-precision
7dc97d7b-69c6-48de-0fb8-f21734501333::578961cb-bc55-b69a-86b5-de117356cb55,7dc97d7b-69c6-48de-0fb8-f21734501333,578961cb-bc55-b69a-86b5-de117356cb55,video,SR-NA_02_0132,Onbekend,description,person,person,Bakstenen Tegelfabriek,bakstenen tegelfabriek,Bakstenen Tegelfabriek,heuristic-capitalized-sequence,,2,Bakstenen Tegelfabriek,"Bakstenen Tegelfabriek Het vervaardigen van bakstenen in het bedrijf Pemba Doti, onderdeel van Para Industries, in het district Para.",false,needs-review
7dc97d7b-69c6-48de-0fb8-f21734501333::578961cb-bc55-b69a-86b5-de117356cb55,7dc97d7b-69c6-48de-0fb8-f21734501333,578961cb-bc55-b69a-86b5-de117356cb55,video,SR-NA_02_0132,Onbekend,description,person,person,Pemba Doti,pemba doti,Pemba Doti,heuristic-capitalized-sequence,,2,Bakstenen Tegelfabriek,"Tegelfabriek Het vervaardigen van bakstenen in het bedrijf Pemba Doti, onderdeel van Para Industries, in het district Para.",false,needs-review
7dc97d7b-69c6-48de-0fb8-f21734501333::578961cb-bc55-b69a-86b5-de117356cb55,7dc97d7b-69c6-48de-0fb8-f21734501333,578961cb-bc55-b69a-86b5-de117356cb55,video,SR-NA_02_0132,Onbekend,description,person,person,Para Industries,para industries,Para Industries,heuristic-capitalized-sequence,,2,Bakstenen Tegelfabriek,"igen van bakstenen in het bedrijf Pemba Doti, onderdeel van Para Industries, in het district Para.",false,needs-review
914c2e66-c08e-2af7-cd01-4c21d3c51b2e::50ee9a39-1537-d1da-9837-ecb2b030ce26,914c2e66-c08e-2af7-cd01-4c21d3c51b2e,50ee9a39-1537-d1da-9837-ecb2b030ce26,video,SR-NA_02_0147,Onbekend,description,person,person,Centrale Bank,centrale bank,Centrale Bank,heuristic-capitalized-sequence,,2,Valutaveiling CBVS,"Indrukken van de tweede valutaveiling in het gebouw van de Centrale Bank van Suriname (CBvS). De veiling werd geleid door dhr Deerveld, voorzitter van de gelijknamige commisse. Onder andere wa",false,needs-review
914c2e66-c08e-2af7-cd01-4c21d3c51b2e::50ee9a39-1537-d1da-9837-ecb2b030ce26,914c2e66-c08e-2af7-cd01-4c21d3c51b2e,50ee9a39-1537-d1da-9837-ecb2b030ce26,video,SR-NA_02_0147,Onbekend,description,person,person,Pieter Koch,pieter koch,Pieter Koch,heuristic-capitalized-sequence,,2,Valutaveiling CBVS,"van de Eeg, dhr. Salzman. De ambassadeur van Nederland, dhr Pieter Koch. Het bedrag dat geveield werd op die dag is: US$ 3.47.122,22 miljoen. Daarboven heeft de minister van Financien een add",false,needs-review
be2d57b4-9877-14fa-e6bc-4c246c89dfd0::f36d9fe1-8d78-5a0a-30f0-6516cf990b21,be2d57b4-9877-14fa-e6bc-4c246c89dfd0,f36d9fe1-8d78-5a0a-30f0-6516cf990b21,video,SR-NA_02_0149,Onbekend,description,person,person,Interview Truideman,interview truideman,Interview Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Deerveld over valutaveiling,"Interview Truideman met Deerveld over valutaveiling Glenn Truideman in een evaluatiegesprek met dhr Deerveld, voorzitter van de Commissie V",false,needs-review
be2d57b4-9877-14fa-e6bc-4c246c89dfd0::f36d9fe1-8d78-5a0a-30f0-6516cf990b21,be2d57b4-9877-14fa-e6bc-4c246c89dfd0,f36d9fe1-8d78-5a0a-30f0-6516cf990b21,video,SR-NA_02_0149,Onbekend,description,person,person,Glenn Truideman,glenn truideman,Glenn Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Deerveld over valutaveiling,"Interview Truideman met Deerveld over valutaveiling Glenn Truideman in een evaluatiegesprek met dhr Deerveld, voorzitter van de Commissie Valutaveiling. De vorige (eerste) veiling heeft 9",false,needs-review
be2d57b4-9877-14fa-e6bc-4c246c89dfd0::f36d9fe1-8d78-5a0a-30f0-6516cf990b21,be2d57b4-9877-14fa-e6bc-4c246c89dfd0,f36d9fe1-8d78-5a0a-30f0-6516cf990b21,video,SR-NA_02_0149,Onbekend,description,person,person,Commissie Valutaveiling,commissie valutaveiling,Commissie Valutaveiling,heuristic-capitalized-sequence,,2,Interview Truideman met Deerveld over valutaveiling,"in een evaluatiegesprek met dhr Deerveld, voorzitter van de Commissie Valutaveiling. De vorige (eerste) veiling heeft 97 inschrijvers gehad, dus een ieder (importeurs) die een bod doet op de veiling. Aan",false,needs-review
be2d57b4-9877-14fa-e6bc-4c246c89dfd0::f36d9fe1-8d78-5a0a-30f0-6516cf990b21,be2d57b4-9877-14fa-e6bc-4c246c89dfd0,f36d9fe1-8d78-5a0a-30f0-6516cf990b21,video,SR-NA_02_0149,Onbekend,description,person,person,Glenn Gersie,glenn gersie,Glenn Gersie,heuristic-capitalized-sequence,,2,Interview Truideman met Deerveld over valutaveiling,de pot op was en de biedingen liepen op tot US$4.7 miljoen. Glenn Gersie,false,needs-review
ca35b3ae-c241-1455-3ef4-81d90b269373::3a2066f7-2b15-1642-5f1d-df8ce30d4a36,ca35b3ae-c241-1455-3ef4-81d90b269373,3a2066f7-2b15-1642-5f1d-df8ce30d4a36,video,SR-NA_02_0151,Onbekend,description,person,person,Interview Truideman,interview truideman,Interview Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Jozef Brahim,"Interview Truideman met Jozef Brahim Glenn Truideman in gesprek met dhr Jozef Brahim, voorzitter van de Bankiersvereniging. Banken doen er",false,needs-review
ca35b3ae-c241-1455-3ef4-81d90b269373::3a2066f7-2b15-1642-5f1d-df8ce30d4a36,ca35b3ae-c241-1455-3ef4-81d90b269373,3a2066f7-2b15-1642-5f1d-df8ce30d4a36,video,SR-NA_02_0151,Onbekend,description,person,person,Jozef Brahim,jozef brahim,Jozef Brahim,heuristic-capitalized-sequence,,2,Interview Truideman met Jozef Brahim,"Interview Truideman met Jozef Brahim Glenn Truideman in gesprek met dhr Jozef Brahim, voorzitter van de Bankiersvereniging. Banken doen er alles aan om klan",false,needs-review
ca35b3ae-c241-1455-3ef4-81d90b269373::3a2066f7-2b15-1642-5f1d-df8ce30d4a36,ca35b3ae-c241-1455-3ef4-81d90b269373,3a2066f7-2b15-1642-5f1d-df8ce30d4a36,video,SR-NA_02_0151,Onbekend,description,person,person,Glenn Truideman,glenn truideman,Glenn Truideman,heuristic-capitalized-sequence,,2,Interview Truideman met Jozef Brahim,"Interview Truideman met Jozef Brahim Glenn Truideman in gesprek met dhr Jozef Brahim, voorzitter van de Bankiersvereniging. Banken doen er alles aan om klanten te helpen, m",false,needs-review
d03dfe02-dfbe-fa15-d497-8bfed5b3f197::437886bd-1c04-0ddc-92e2-571b30474174,d03dfe02-dfbe-fa15-d497-8bfed5b3f197,437886bd-1c04-0ddc-92e2-571b30474174,video,SR-NA_02_0145,Onbekend,description,person,person,Waldi Saaki,waldi saaki,Waldi Saaki,heuristic-capitalized-sequence,,2,Interview jongeren binnenland over sociale voorzieningen en AKB,"binnenland over sociale voorzieningen en AKB Interview met Waldi Saaki, ressortraadslid Sipaliwini/Boven Suriname. Een groep jongeren is naar Paramaribo gekomen om met verschillende instanti",false,needs-review
d03dfe02-dfbe-fa15-d497-8bfed5b3f197::437886bd-1c04-0ddc-92e2-571b30474174,d03dfe02-dfbe-fa15-d497-8bfed5b3f197,437886bd-1c04-0ddc-92e2-571b30474174,video,SR-NA_02_0145,Onbekend,description,person,person,Boven Suriname,boven suriname,Boven Suriname,heuristic-capitalized-sequence,,2,Interview jongeren binnenland over sociale voorzieningen en AKB,"n AKB Interview met Waldi Saaki, ressortraadslid Sipaliwini/Boven Suriname. Een groep jongeren is naar Paramaribo gekomen om met verschillende instanties te praten. Saakie heeft onder meer gespr",false,needs-review
d03dfe02-dfbe-fa15-d497-8bfed5b3f197::437886bd-1c04-0ddc-92e2-571b30474174,d03dfe02-dfbe-fa15-d497-8bfed5b3f197,437886bd-1c04-0ddc-92e2-571b30474174,video,SR-NA_02_0145,Onbekend,description,person,person,Algemene Kinderbijslag,algemene kinderbijslag,Algemene Kinderbijslag,heuristic-capitalized-sequence,,2,Interview jongeren binnenland over sociale voorzieningen en AKB,"et in aanmerking komen voor sociale voorzieningen, zoals de Algemene Kinderbijslag (AKB).",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,place,plantation,Java,java,Java,stm-gazetteer,stm-00789,1,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"). Hierna kwamen contractarbeiders uit India (Lalla Rookh), Java (Willem II) en China. Samen met Inheemsen, Europeanen en voormalige slaven ontstond het Surinaamse volk. Hoofdstuk 5 –",true,high-precision
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,"Europeanen
Vanaf",europeanen vanaf,"Europeanen
Vanaf",heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,svangst en landbouw in dorpen langs rivieren. Hoofdstuk 2 – Europeanen Vanaf 1500 kwamen Europeanen. Columbus ontdekte Amerika (1492). In 1667 veroverden Nederlanders onder Abraham Crijnssen Surin,false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Abraham Crijnssen Suriname,abraham crijnssen suriname,Abraham Crijnssen Suriname,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"dekte Amerika (1492). In 1667 veroverden Nederlanders onder Abraham Crijnssen Suriname op de Engelsen. Fort Zeelandia werd gebouwd, nu het Surinaams Museum. Hoofdstuk 3 – Plantages en slavernij Langs rivier",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Fort Zeelandia,fort zeelandia,Fort Zeelandia,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"derlanders onder Abraham Crijnssen Suriname op de Engelsen. Fort Zeelandia werd gebouwd, nu het Surinaams Museum. Hoofdstuk 3 – Plantages en slavernij Langs rivieren ontstonden plantages voor su",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Surinaams Museum,surinaams museum,Surinaams Museum,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"uriname op de Engelsen. Fort Zeelandia werd gebouwd, nu het Surinaams Museum. Hoofdstuk 3 – Plantages en slavernij Langs rivieren ontstonden plantages voor suiker, koffie en katoen. Europeanen haa",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Lalla Rookh,lalla rookh,Lalla Rookh,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"aft (Keti koti). Hierna kwamen contractarbeiders uit India (Lalla Rookh), Java (Willem II) en China. Samen met Inheemsen, Europeanen en voormalige slaven ontstond het Surinaamse volk. Hoofdst",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Fort Boekoe,fort boekoe,Fort Boekoe,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"en in verzet. Marrons vochten onder leiding van Boni vanuit Fort Boekoe. Ook op plantages braken opstanden uit. Hoofdstuk 7 – Crisis, oorlog en onafhankelijkheid In de crisis van 1929 kwamen",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Louis Doedel,louis doedel,Louis Doedel,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"s, oorlog en onafhankelijkheid In de crisis van 1929 kwamen Louis Doedel en Anton de Kom op voor arbeiders. Tijdens de Tweede Wereldoorlog leverde Suriname bauxiet aan de VS. Op 25 november 19",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Tweede Wereldoorlog,tweede wereldoorlog,Tweede Wereldoorlog,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,Louis Doedel en Anton de Kom op voor arbeiders. Tijdens de Tweede Wereldoorlog leverde Suriname bauxiet aan de VS. Op 25 november 1975 werd Suriname onafhankelijk; Johan Ferrier werd de eerste presi,false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Johan Ferrier,johan ferrier,Johan Ferrier,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"aan de VS. Op 25 november 1975 werd Suriname onafhankelijk; Johan Ferrier werd de eerste president. Maurits S. Hassankhan, Andre H. Loor, Jozef Sewpersad, Mildred H. Caprino, Eric. R. Jagdew, J",false,needs-review
cef7beb0-b51c-f393-cbb2-31105532a078::6a317f38-d7d1-f667-1726-dd27107b3b3c,cef7beb0-b51c-f393-cbb2-31105532a078,6a317f38-d7d1-f667-1726-dd27107b3b3c,image,SR-NA_03_0263,2004,description,person,person,Jozef Sewpersad,jozef sewpersad,Jozef Sewpersad,heuristic-capitalized-sequence,,2,Wij en ons verleden - Geschiedenisboek voor groep 7/8,"de eerste president. Maurits S. Hassankhan, Andre H. Loor, Jozef Sewpersad, Mildred H. Caprino, Eric. R. Jagdew, Joyce Playfair, Gerold A. Slijngaard, R. Chin Cheu Choi, Indianen, Arowakken, Car",false,needs-review
